PART_ID,INDV_NAME,INDV_FIRS_NAME,INDV_STTS_CD,CRTN_DTTM,UPDT_DTTM,BIRT_DT,BIRT_CITY,BIRT_CNTR,SOCL_NUM,EXEC_ID
1163,Name4987,FistName4987,Actif,2008-08-13 02:17:28,2008-08-13 02:17:28,2001-06-10,Ville15,Pays1,NS000004987,12345
3174,Name14907,FistName14907,Actif,2021-10-09 05:58:20,2021-10-09 05:58:20,2000-01-10,Ville16,Pays2,NS000014907,12345
3909,Name18432,FistName18432,Actif,2011-02-27 22:27:44,2011-02-27 22:27:44,1999-08-13,Ville6,Pays2,NS000018432,12345
4348,Name20689,FistName20689,Actif,2018-02-07 01:58:26,2018-02-07 01:58:26,2004-07-02,Ville25,Pays3,NS000020689,12345
2244,Name10481,FistName10481,Actif,2011-01-15 17:42:53,2011-01-15 17:42:53,1994-03-04,Ville9,Pays2,NS000010481,12345
2118,Name9820,FistName9820,Actif,2005-03-11 07:44:52,2005-03-11 07:44:52,1941-04-14,Ville4,Pays2,NS000009820,12345
6244,Name29711,FistName29711,Actif,2017-07-04 03:08:01,2017-07-04 03:08:01,2000-09-27,Ville5,Pays3,NS000029711,12345
8860,Name41929,FistName41929,Actif,2010-08-22 11:35:30,2010-08-22 11:35:30,1954-02-16,Ville4,Pays2,NS000041929,12345
813,Name3289,FistName3289,Actif,2002-02-18 19:03:14,2002-02-18 19:03:14,1946-01-07,Ville17,Pays1,NS000003289,12345
8604,Name40733,FistName40733,Actif,1997-02-05 12:39:54,1997-02-05 12:39:54,1978-03-17,Ville15,Pays2,NS000040733,12345
3864,Name18234,FistName18234,Actif,2021-04-26 09:01:34,2021-04-26 09:01:34,2010-07-14,Ville16,Pays1,NS000018234,12345
7675,Name36227,FistName36227,Actif,2002-11-03 07:38:19,2002-11-03 07:38:19,1972-08-13,Ville8,Pays2,NS000036227,12345
2327,Name10833,FistName10833,Actif,2007-06-05 16:08:05,2007-06-05 16:08:05,1980-04-23,Ville21,Pays2,NS000010833,12345
7604,Name35843,FistName35843,Actif,2019-03-02 12:10:02,2019-03-02 12:10:02,1961-01-26,Ville24,Pays1,NS000035843,12345
3389,Name16012,FistName16012,Actif,2000-10-11 01:53:42,2000-10-11 01:53:42,1935-03-13,Ville23,Pays3,NS000016012,12345
7533,Name35500,FistName35500,Actif,2000-09-24 05:48:08,2000-09-24 05:48:08,1961-03-10,Ville4,Pays3,NS000035500,12345
5564,Name26420,FistName26420,Actif,2010-04-17 15:53:42,2010-04-17 15:53:42,2010-11-22,Ville2,Pays1,NS000026420,12345
5070,Name24109,FistName24109,Actif,2017-03-21 19:12:39,2017-03-21 19:12:39,2010-07-07,Ville20,Pays3,NS000024109,12345
879,Name3563,FistName3563,Actif,1998-05-08 17:48:10,1998-05-08 17:48:10,1973-03-08,Ville19,Pays2,NS000003563,12345
4280,Name20337,FistName20337,Actif,2007-07-26 14:48:54,2007-07-26 14:48:54,1951-03-06,Ville4,Pays2,NS000020337,12345
8773,Name41518,FistName41518,Actif,2014-09-17 17:06:38,2014-09-17 17:06:38,1946-11-23,Ville15,Pays2,NS000041518,12345
10576,Name49857,FistName49857,Actif,2013-07-21 07:34:41,2013-07-21 07:34:41,1942-01-19,Ville24,Pays3,NS000049857,12345
8636,Name40882,FistName40882,Actif,2012-07-16 05:48:20,2012-07-16 05:48:20,1952-02-06,Ville2,Pays2,NS000040882,12345
3318,Name15647,FistName15647,Actif,1997-03-10 11:56:36,1997-03-10 11:56:36,1945-03-07,Ville12,Pays2,NS000015647,12345
119,Name78,FistName78,Actif,2004-02-06 02:45:48,2004-02-06 02:45:48,1952-04-15,Ville2,Pays3,NS000000078,12345
4450,Name21212,FistName21212,Actif,1997-02-10 22:55:28,1997-02-10 22:55:28,1938-05-16,Ville7,Pays4,NS000021212,12345
8098,Name38210,FistName38210,Actif,2015-03-08 19:57:03,2015-03-08 19:57:03,1992-07-23,Ville1,Pays2,NS000038210,12345
274,Name725,FistName725,Actif,2022-01-26 22:26:56,2022-01-26 22:26:56,1944-08-27,Ville25,Pays3,NS000000725,12345
3590,Name16920,FistName16920,Actif,2003-11-05 14:25:02,2003-11-05 14:25:02,1946-11-01,Ville19,Pays1,NS000016920,12345
6175,Name29342,FistName29342,Actif,2022-07-18 11:08:13,2022-07-18 11:08:13,1977-05-12,Ville10,Pays2,NULL,12345
3041,Name14279,FistName14279,Actif,1997-07-08 04:59:50,1997-07-08 04:59:50,1958-03-03,Ville5,Pays1,NS000014279,12345
3863,Name18231,FistName18231,Actif,2019-07-14 10:34:18,2019-07-14 10:34:18,1966-07-16,Ville14,Pays3,NS000018231,12345
5577,Name26492,FistName26492,Actif,2014-05-09 13:28:41,2014-05-09 13:28:41,1949-10-14,Ville6,Pays3,NS000026492,12345
3224,Name15218,FistName15218,Actif,2001-09-25 11:12:43,2001-09-25 11:12:43,1973-09-12,Ville9,Pays1,NS000015218,12345
6117,Name28981,FistName28981,Actif,2013-11-17 22:30:44,2013-11-17 22:30:44,1982-09-12,Ville20,Pays2,NS000028981,12345
1141,Name4845,FistName4845,Actif,2019-02-05 01:54:11,2019-02-05 01:54:11,1948-01-15,Ville8,Pays2,NS000004845,12345
8989,Name42549,FistName42549,Actif,2009-02-25 10:02:14,2009-02-25 10:02:14,1994-07-17,Ville15,Pays1,NS000042549,12345
4791,Name22778,FistName22778,Actif,2004-01-05 18:31:49,2004-01-05 18:31:49,1981-01-17,Ville19,Pays5,NS000022778,12345
8063,Name38046,FistName38046,Actif,2019-06-24 18:50:24,2019-06-24 18:50:24,1962-03-13,Ville18,Pays1,NS000038046,12345
8663,Name40997,FistName40997,Actif,2005-09-08 13:46:18,2005-09-08 13:46:18,1953-09-04,Ville15,Pays1,NS000040997,12345
4126,Name19548,FistName19548,Actif,2002-06-07 13:32:10,2002-06-07 13:32:10,1940-08-22,Ville7,Pays2,NS000019548,12345
9280,Name43860,FistName43860,Actif,2018-11-25 01:01:28,2018-11-25 01:01:28,1969-06-14,Ville15,Pays4,NS000043860,12345
2603,Name12221,FistName12221,Actif,2023-01-07 23:51:13,2023-01-07 23:51:13,1992-03-03,Ville9,Pays1,NS000012221,12345
1889,Name8708,FistName8708,Actif,2002-11-03 09:41:25,2002-11-03 09:41:25,1952-05-10,Ville10,Pays5,NS000008708,12345
2322,Name10813,FistName10813,Actif,2019-02-21 19:55:07,2019-02-21 19:55:07,1975-02-22,Ville5,Pays1,NS000010813,12345
8368,Name39479,FistName39479,Actif,2022-06-01 05:43:28,2022-06-01 05:43:28,1990-08-09,Ville14,Pays1,NS000039479,12345
10262,Name48502,FistName48502,Actif,2008-09-17 11:58:20,2008-09-17 11:58:20,1949-08-21,Ville17,Pays2,NS000048502,12345
3997,Name18878,FistName18878,Actif,2004-07-07 20:36:17,2004-07-07 20:36:17,1938-10-12,Ville12,Pays2,NS000018878,12345
9864,Name46576,FistName46576,Actif,2020-07-20 09:32:58,2020-07-20 09:32:58,1991-08-22,Ville3,Pays2,NS000046576,12345
1640,Name7338,FistName7338,Actif,2015-04-02 13:06:50,2015-04-02 13:06:50,2001-02-15,Ville4,Pays2,NS000007338,12345
929,Name3792,FistName3792,Actif,2011-06-13 07:45:59,2011-06-13 07:45:59,1930-04-27,Ville1,Pays1,NS000003792,12345
6404,Name30483,FistName30483,Actif,2010-06-20 07:16:45,2010-06-20 07:16:45,2013-01-20,Ville4,Pays3,NS000030483,12345
2895,Name13592,FistName13592,Actif,2003-03-01 04:56:25,2003-03-01 04:56:25,1953-08-10,Ville10,Pays3,NS000013592,12345
6320,Name30126,FistName30126,Actif,1999-10-17 03:43:05,1999-10-17 03:43:05,1933-04-18,Ville3,Pays2,NS000030126,12345
6258,Name29815,FistName29815,Actif,2023-06-10 01:04:45,2023-06-10 01:04:45,1966-08-15,Ville7,Pays1,NS000029815,12345
464,Name1589,FistName1589,Actif,2022-05-14 15:10:25,2022-05-14 15:10:25,2014-07-13,Ville24,Pays1,NS000001589,12345
9064,Name42889,FistName42889,Actif,2004-03-02 18:04:54,2004-03-02 18:04:54,1951-10-10,Ville14,Pays1,NS000042889,12345
2987,Name14027,FistName14027,Actif,2000-02-01 12:42:03,2000-02-01 12:42:03,1985-06-18,Ville5,Pays1,NS000014027,12345
5767,Name27330,FistName27330,Actif,2003-05-01 17:55:17,2003-05-01 17:55:17,2008-11-14,Ville7,Pays3,NS000027330,12345
732,Name2837,FistName2837,Actif,2002-01-15 02:18:18,2002-01-15 02:18:18,1943-11-03,Ville25,Pays5,NS000002837,12345
4133,Name19614,FistName19614,Actif,2015-09-20 18:48:13,2015-09-20 18:48:13,1972-03-20,Ville12,Pays3,NS000019614,12345
8319,Name39277,FistName39277,Actif,2017-05-12 22:21:09,2017-05-12 22:21:09,1954-06-10,Ville2,Pays1,NS000039277,12345
6056,Name28715,FistName28715,Actif,2023-01-20 21:50:21,2023-01-20 21:50:21,2005-03-05,Ville15,Pays3,NS000028715,12345
3919,Name18493,FistName18493,Actif,2001-07-27 10:38:47,2001-07-27 10:38:47,1946-09-20,Ville18,Pays3,NS000018493,12345
8088,Name38184,FistName38184,Actif,1999-03-23 17:02:49,1999-03-23 17:02:49,1944-09-17,Ville24,Pays1,NS000038184,12345
4057,Name19233,FistName19233,Actif,2018-06-12 18:45:13,2018-06-12 18:45:13,1935-09-01,Ville1,Pays1,NS000019233,12345
3431,Name16207,FistName16207,Actif,2013-02-10 04:59:26,2013-02-10 04:59:26,2015-10-24,Ville16,Pays1,NS000016207,12345
1581,Name7030,FistName7030,Actif,2007-03-16 04:46:53,2007-03-16 04:46:53,1977-01-10,Ville12,Pays2,NS000007030,12345
1589,Name7063,FistName7063,Actif,2017-02-09 13:19:04,2017-02-09 13:19:04,1955-04-14,Ville6,Pays1,NS000007063,12345
5614,Name26637,FistName26637,Actif,1997-02-09 20:25:47,1997-02-09 20:25:47,1993-09-09,Ville8,Pays4,NS000026637,12345
4213,Name20028,FistName20028,Actif,2011-02-14 18:13:03,2011-02-14 18:13:03,1987-04-02,Ville1,Pays1,NS000020028,12345
814,Name3291,FistName3291,Actif,2022-02-25 05:51:40,2022-02-25 05:51:40,1942-02-14,Ville25,Pays3,NS000003291,12345
6782,Name32243,FistName32243,Actif,2003-05-27 14:57:12,2003-05-27 14:57:12,1997-01-01,Ville23,Pays2,NS000032243,12345
3014,Name14136,FistName14136,Actif,2005-04-23 04:45:05,2005-04-23 04:45:05,2017-09-10,Ville21,Pays3,NS000014136,12345
9625,Name45422,FistName45422,Actif,1997-06-05 15:58:12,1997-06-05 15:58:12,2013-07-13,Ville25,Pays5,NS000045422,12345
4619,Name22021,FistName22021,Actif,1998-03-21 08:43:33,1998-03-21 08:43:33,2004-10-03,Ville18,Pays2,NS000022021,12345
1632,Name7295,FistName7295,Actif,2016-10-09 11:29:38,2016-10-09 11:29:38,1932-10-16,Ville25,Pays2,NS000007295,12345
8972,Name42490,FistName42490,Actif,2008-01-24 10:12:17,2008-01-24 10:12:17,1979-03-11,Ville23,Pays1,NS000042490,12345
9512,Name44901,FistName44901,Actif,2020-04-16 07:23:47,2020-04-16 07:23:47,1967-04-06,Ville23,Pays2,NS000044901,12345
518,Name1828,FistName1828,Actif,2019-05-03 07:42:38,2019-05-03 07:42:38,2005-01-01,Ville21,Pays1,NS000001828,12345
7031,Name33232,FistName33232,Actif,2007-11-10 16:57:16,2007-11-10 16:57:16,1931-01-05,Ville7,Pays2,NS000033232,12345
6228,Name29604,FistName29604,Actif,2009-05-20 15:15:51,2009-05-20 15:15:51,1991-06-23,Ville21,Pays1,NS000029604,12345
6346,Name30232,FistName30232,Actif,2021-06-12 19:57:34,2021-06-12 19:57:34,2001-09-27,Ville20,Pays1,NS000030232,12345
5531,Name26237,FistName26237,Actif,2002-03-04 05:05:31,2002-03-04 05:05:31,1981-09-15,Ville25,Pays1,NS000026237,12345
9007,Name42625,FistName42625,Actif,2011-07-02 11:52:04,2011-07-02 11:52:04,1935-02-18,Ville11,Pays2,NS000042625,12345
8152,Name38513,FistName38513,Actif,2003-11-10 15:36:39,2003-11-10 15:36:39,1933-01-24,Ville13,Pays2,NS000038513,12345
9150,Name43297,FistName43297,Actif,2019-01-14 17:13:46,2019-01-14 17:13:46,1970-07-25,Ville10,Pays2,NS000043297,12345
8408,Name39635,FistName39635,Actif,2013-04-03 16:42:51,2013-04-03 16:42:51,1995-06-10,Ville22,Pays1,NS000039635,12345
958,Name3932,FistName3932,Actif,2016-04-02 18:44:34,2016-04-02 18:44:34,1934-03-14,Ville5,Pays2,NS000003932,12345
10292,Name48661,FistName48661,Actif,2014-07-23 09:42:37,2014-07-23 09:42:37,1961-04-05,Ville23,Pays3,NS000048661,12345
1335,Name5830,FistName5830,Actif,2019-05-02 08:23:28,2019-05-02 08:23:28,2006-02-01,Ville2,Pays2,NS000005830,12345
9907,Name46769,FistName46769,Actif,2021-11-11 02:33:16,2021-11-11 02:33:16,1971-05-24,Ville22,Pays3,NS000046769,12345
702,Name2684,FistName2684,Actif,2023-09-02 04:41:50,2023-09-02 04:41:50,1958-03-01,Ville21,Pays2,NS000002684,12345
7410,Name34922,FistName34922,Actif,1997-07-02 14:45:43,1997-07-02 14:45:43,1975-04-08,Ville25,Pays1,NS000034922,12345
7806,Name36845,FistName36845,Actif,2003-03-15 14:01:52,2003-03-15 14:01:52,1994-01-20,Ville24,Pays1,NS000036845,12345
272,Name715,FistName715,Actif,2002-11-04 19:16:05,2002-11-04 19:16:05,1987-02-02,Ville15,Pays1,NS000000715,12345
6327,Name30154,FistName30154,Actif,2022-02-26 10:31:18,2022-02-26 10:31:18,1980-09-06,Ville8,Pays1,NS000030154,12345
6148,Name29200,FistName29200,Actif,2021-02-25 10:21:07,2021-02-25 10:21:07,1931-03-18,Ville19,Pays1,NS000029200,12345
10378,Name48993,FistName48993,Actif,2001-10-24 18:01:43,2001-10-24 18:01:43,1949-03-22,Ville7,Pays2,NULL,12345
1342,Name5868,FistName5868,Actif,2009-09-15 19:17:30,2009-09-15 19:17:30,1949-10-13,Ville2,Pays1,NS000005868,12345
6402,Name30471,FistName30471,Actif,2002-01-05 20:14:46,2002-01-05 20:14:46,1957-11-21,Ville8,Pays1,NS000030471,12345
1543,Name6866,FistName6866,Actif,2019-05-15 18:06:39,2019-05-15 18:06:39,1994-09-23,Ville12,Pays1,NS000006866,12345
6375,Name30342,FistName30342,Actif,2023-06-16 04:04:02,2023-06-16 04:04:02,1951-03-25,Ville19,Pays4,NS000030342,12345
7655,Name36152,FistName36152,Actif,2015-10-02 02:39:50,2015-10-02 02:39:50,1934-11-04,Ville14,Pays2,NS000036152,12345
6888,Name32692,FistName32692,Actif,2010-06-03 22:29:37,2010-06-03 22:29:37,1966-04-13,Ville17,Pays2,NS000032692,12345
4641,Name22102,FistName22102,Actif,2016-07-20 06:44:39,2016-07-20 06:44:39,1962-01-11,Ville24,Pays1,NS000022102,12345
10023,Name47444,FistName47444,Actif,2021-05-14 11:16:53,2021-05-14 11:16:53,1948-01-24,Ville5,Pays2,NS000047444,12345
3352,Name15865,FistName15865,Actif,2009-08-12 08:29:51,2009-08-12 08:29:51,1975-04-21,Ville8,Pays2,NS000015865,12345
10435,Name49211,FistName49211,Actif,2017-10-22 17:54:12,2017-10-22 17:54:12,2000-07-04,Ville15,Pays3,NS000049211,12345
7052,Name33334,FistName33334,Actif,2003-07-04 16:36:40,2003-07-04 16:36:40,1950-04-15,Ville21,Pays3,NS000033334,12345
6147,Name29185,FistName29185,Actif,1998-04-13 21:35:29,1998-04-13 21:35:29,1970-01-07,Ville9,Pays3,NS000029185,12345
3035,Name14255,FistName14255,Actif,2019-07-26 04:03:12,2019-07-26 04:03:12,1943-02-09,Ville23,Pays2,NS000014255,12345
9849,Name46516,FistName46516,Actif,2010-06-02 03:21:41,2010-06-02 03:21:41,1957-01-19,Ville1,Pays3,NS000046516,12345
4515,Name21483,FistName21483,Actif,2009-06-12 12:46:53,2009-06-12 12:46:53,2002-02-17,Ville19,Pays2,NS000021483,12345
7737,Name36533,FistName36533,Actif,2009-09-11 03:36:33,2009-09-11 03:36:33,1964-08-08,Ville17,Pays1,NS000036533,12345
5370,Name25453,FistName25453,Actif,2007-09-23 07:32:32,2007-09-23 07:32:32,2008-04-01,Ville21,Pays3,NS000025453,12345
8466,Name39909,FistName39909,Actif,2011-01-01 21:53:33,2011-01-01 21:53:33,1980-05-23,Ville21,Pays1,NS000039909,12345
10564,Name49785,FistName49785,Actif,2005-08-26 01:49:06,2005-08-26 01:49:06,1941-01-01,Ville17,Pays1,NS000049785,12345
1787,Name8120,FistName8120,Actif,2001-10-10 18:42:06,2001-10-10 18:42:06,1987-09-19,Ville6,Pays1,NS000008120,12345
10586,Name49900,FistName49900,Actif,2006-10-07 04:01:28,2006-10-07 04:01:28,1998-11-18,Ville22,Pays4,NULL,12345
5738,Name27213,FistName27213,Actif,1997-05-23 23:47:07,1997-05-23 23:47:07,1937-05-24,Ville13,Pays3,NS000027213,12345
945,Name3870,FistName3870,Actif,2008-01-15 05:46:02,2008-01-15 05:46:02,1974-06-09,Ville5,Pays2,NS000003870,12345
9850,Name46523,FistName46523,Actif,2000-02-02 01:31:03,2000-02-02 01:31:03,1970-06-11,Ville17,Pays2,NS000046523,12345
5690,Name26969,FistName26969,Actif,2010-04-08 20:25:30,2010-04-08 20:25:30,2006-03-27,Ville17,Pays1,NS000026969,12345
917,Name3736,FistName3736,Actif,2009-01-13 21:44:28,2009-01-13 21:44:28,1944-09-21,Ville7,Pays2,NS000003736,12345
371,Name1130,FistName1130,Actif,1997-08-26 23:06:33,1997-08-26 23:06:33,1963-10-03,Ville25,Pays2,NS000001130,12345
805,Name3254,FistName3254,Actif,2023-01-22 01:56:31,2023-01-22 01:56:31,2011-10-18,Ville13,Pays1,NS000003254,12345
2273,Name10607,FistName10607,Actif,2016-05-24 21:53:26,2016-05-24 21:53:26,1953-01-22,Ville14,Pays3,NS000010607,12345
2312,Name10774,FistName10774,Actif,2022-09-06 23:56:13,2022-09-06 23:56:13,1984-11-03,Ville16,Pays4,NS000010774,12345
6366,Name30293,FistName30293,Actif,2017-08-11 04:29:12,2017-08-11 04:29:12,1975-09-13,Ville6,Pays1,NS000030293,12345
5510,Name26129,FistName26129,Actif,2000-04-12 22:46:27,2000-04-12 22:46:27,1936-09-01,Ville17,Pays2,NS000026129,12345
1045,Name4414,FistName4414,Actif,2006-11-12 16:01:33,2006-11-12 16:01:33,1948-06-20,Ville23,Pays2,NS000004414,12345
7350,Name34597,FistName34597,Actif,2018-07-03 11:51:10,2018-07-03 11:51:10,2008-07-22,Ville24,Pays1,NS000034597,12345
1196,Name5182,FistName5182,Actif,1997-11-14 15:50:53,1997-11-14 15:50:53,1972-07-21,Ville7,Pays2,NS000005182,12345
3905,Name18423,FistName18423,Actif,2000-04-16 08:40:20,2000-04-16 08:40:20,1951-04-18,Ville5,Pays2,NS000018423,12345
5496,Name26054,FistName26054,Actif,2014-09-04 23:21:35,2014-09-04 23:21:35,1955-08-12,Ville21,Pays2,NS000026054,12345
7917,Name37396,FistName37396,Actif,2015-07-11 23:26:28,2015-07-11 23:26:28,1976-10-20,Ville3,Pays2,NS000037396,12345
10294,Name48669,FistName48669,Actif,2015-06-01 16:56:50,2015-06-01 16:56:50,2008-02-20,Ville12,Pays1,NS000048669,12345
3738,Name17611,FistName17611,Actif,2012-02-07 10:38:55,2012-02-07 10:38:55,1962-01-11,Ville17,Pays1,NS000017611,12345
9241,Name43669,FistName43669,Actif,2010-09-02 20:53:33,2010-09-02 20:53:33,1947-10-21,Ville23,Pays4,NS000043669,12345
2739,Name12853,FistName12853,Actif,2004-02-04 20:23:45,2004-02-04 20:23:45,1995-04-14,Ville10,Pays1,NS000012853,12345
5300,Name25096,FistName25096,Actif,2023-04-07 06:06:43,2023-04-07 06:06:43,1950-08-14,Ville11,Pays1,NS000025096,12345
940,Name3858,FistName3858,Actif,2011-01-27 07:43:42,2011-01-27 07:43:42,2009-11-03,Ville24,Pays2,NS000003858,12345
8400,Name39598,FistName39598,Actif,1999-08-08 17:38:07,1999-08-08 17:38:07,1960-01-14,Ville23,Pays1,NS000039598,12345
6951,Name32981,FistName32981,Actif,2008-01-03 21:27:32,2008-01-03 21:27:32,2008-01-23,Ville2,Pays3,NS000032981,12345
10525,Name49580,FistName49580,Actif,2011-11-12 20:43:44,2011-11-12 20:43:44,1969-04-18,Ville16,Pays2,NS000049580,12345
8516,Name40238,FistName40238,Actif,2016-11-05 08:11:45,2016-11-05 08:11:45,1987-04-17,Ville10,Pays2,NS000040238,12345
8642,Name40901,FistName40901,Actif,2014-09-19 16:46:06,2014-09-19 16:46:06,1942-07-17,Ville11,Pays1,NS000040901,12345
3070,Name14397,FistName14397,Actif,1998-10-13 09:24:57,1998-10-13 09:24:57,2005-07-01,Ville2,Pays1,NS000014397,12345
5814,Name27527,FistName27527,Actif,2016-09-05 21:22:25,2016-09-05 21:22:25,1966-02-06,Ville19,Pays2,NS000027527,12345
2686,Name12593,FistName12593,Actif,2000-11-25 22:58:27,2000-11-25 22:58:27,2007-05-12,Ville14,Pays2,NS000012593,12345
1354,Name5936,FistName5936,Actif,2003-07-21 12:16:54,2003-07-21 12:16:54,1979-08-08,Ville4,Pays1,NS000005936,12345
6516,Name30958,FistName30958,Actif,2000-05-19 11:26:07,2000-05-19 11:26:07,1935-07-18,Ville5,Pays2,NS000030958,12345
305,Name846,FistName846,Actif,2013-03-16 17:15:26,2013-03-16 17:15:26,1949-01-14,Ville1,Pays3,NS000000846,12345
6070,Name28800,FistName28800,Actif,2011-07-18 10:47:09,2011-07-18 10:47:09,1955-11-19,Ville1,Pays1,NS000028800,12345
10051,Name47574,FistName47574,Actif,1998-06-27 05:41:46,1998-06-27 05:41:46,2011-06-14,Ville25,Pays3,NS000047574,12345
4818,Name22885,FistName22885,Actif,2022-03-24 16:14:19,2022-03-24 16:14:19,1943-04-09,Ville9,Pays1,NS000022885,12345
3348,Name15848,FistName15848,Actif,2001-05-08 11:49:23,2001-05-08 11:49:23,1977-09-14,Ville18,Pays1,NS000015848,12345
4632,Name22076,FistName22076,Actif,2020-09-10 11:22:59,2020-09-10 11:22:59,1964-01-21,Ville17,Pays3,NS000022076,12345
9923,Name46848,FistName46848,Actif,2002-08-19 07:47:05,2002-08-19 07:47:05,1957-07-14,Ville13,Pays1,NS000046848,12345
1660,Name7482,FistName7482,Actif,2001-07-18 03:10:13,2001-07-18 03:10:13,1938-01-19,Ville6,Pays2,NS000007482,12345
255,Name636,FistName636,Actif,2023-08-11 23:52:51,2023-08-11 23:52:51,1957-03-13,Ville16,Pays2,NS000000636,12345
5517,Name26146,FistName26146,Actif,2002-05-21 13:07:37,2002-05-21 13:07:37,1991-07-22,Ville1,Pays1,NS000026146,12345
1810,Name8262,FistName8262,Actif,1997-10-18 03:57:48,1997-10-18 03:57:48,1972-02-01,Ville5,Pays2,NS000008262,12345
2523,Name11783,FistName11783,Actif,1999-03-09 11:37:30,1999-03-09 11:37:30,1996-05-08,Ville3,Pays3,NS000011783,12345
1388,Name6092,FistName6092,Actif,2022-09-12 22:08:56,2022-09-12 22:08:56,1953-01-09,Ville15,Pays1,NS000006092,12345
7601,Name35808,FistName35808,Actif,2020-04-10 23:50:26,2020-04-10 23:50:26,1949-07-13,Ville23,Pays2,NS000035808,12345
4502,Name21443,FistName21443,Actif,2001-07-18 20:14:04,2001-07-18 20:14:04,1992-09-04,Ville25,Pays1,NS000021443,12345
5407,Name25623,FistName25623,Actif,2018-10-08 20:43:43,2018-10-08 20:43:43,1982-09-06,Ville9,Pays2,NS000025623,12345
4538,Name21601,FistName21601,Actif,2019-01-21 09:41:13,2019-01-21 09:41:13,1996-10-10,Ville14,Pays1,NS000021601,12345
1990,Name9194,FistName9194,Actif,1999-08-12 16:19:13,1999-08-12 16:19:13,1941-05-16,Ville21,Pays1,NS000009194,12345
8074,Name38110,FistName38110,Actif,2022-10-11 13:18:30,2022-10-11 13:18:30,2006-04-01,Ville17,Pays4,NS000038110,12345
7470,Name35219,FistName35219,Actif,2000-11-16 07:51:27,2000-11-16 07:51:27,1983-02-14,Ville2,Pays3,NS000035219,12345
9373,Name44313,FistName44313,Actif,2000-02-13 23:48:04,2000-02-13 23:48:04,1984-10-02,Ville15,Pays1,NS000044313,12345
726,Name2819,FistName2819,Actif,2003-02-25 07:16:46,2003-02-25 07:16:46,1964-08-26,Ville9,Pays1,NS000002819,12345
8036,Name37949,FistName37949,Actif,2000-04-03 14:32:34,2000-04-03 14:32:34,1993-05-21,Ville17,Pays5,NS000037949,12345
6463,Name30709,FistName30709,Actif,2013-06-05 06:50:16,2013-06-05 06:50:16,1962-11-06,Ville4,Pays4,NS000030709,12345
7554,Name35611,FistName35611,Actif,2009-04-17 02:22:52,2009-04-17 02:22:52,1953-05-10,Ville7,Pays2,NS000035611,12345
3392,Name16030,FistName16030,Actif,2014-08-08 08:54:27,2014-08-08 08:54:27,1978-09-06,Ville16,Pays1,NS000016030,12345
3816,Name17983,FistName17983,Actif,2006-04-22 19:53:28,2006-04-22 19:53:28,1964-10-26,Ville14,Pays2,NS000017983,12345
888,Name3595,FistName3595,Actif,2005-05-24 08:36:49,2005-05-24 08:36:49,1966-04-18,Ville10,Pays4,NS000003595,12345
649,Name2470,FistName2470,Actif,1999-10-14 04:32:47,1999-10-14 04:32:47,1996-09-14,Ville16,Pays3,NS000002470,12345
2377,Name11029,FistName11029,Actif,2020-11-19 22:42:14,2020-11-19 22:42:14,1936-02-13,Ville21,Pays3,NS000011029,12345
9491,Name44820,FistName44820,Actif,2008-07-14 03:47:26,2008-07-14 03:47:26,1952-01-13,Ville25,Pays2,NS000044820,12345
5891,Name27869,FistName27869,Actif,2021-08-17 04:18:54,2021-08-17 04:18:54,1996-11-21,Ville3,Pays1,NS000027869,12345
5371,Name25456,FistName25456,Actif,2009-11-11 11:30:20,2009-11-11 11:30:20,2012-07-23,Ville5,Pays2,NS000025456,12345
3240,Name15295,FistName15295,Actif,2001-10-12 16:53:22,2001-10-12 16:53:22,1980-02-04,Ville10,Pays1,NS000015295,12345
