PART_ID,STRT_NUM,STRT_DSC,COMP_STRT,POST_CD,CITY_NAME,CNTR_NAME,STRT_VALD_DTTM,END_VALD_DTTM,EXEC_ID
10490,34,NomVoie1949423,NULL,#4642,Ville25,Pays2,2009-11-19 09:35:11,2009-11-19 09:35:11,12345
9180,83,NomVoie1643407,NULL,#4745,Ville22,Pays2,2011-06-05 08:46:42,2011-06-05 08:46:42,12345
3610,32,NomVoie3417013,NULL,#8589,Ville13,Pays1,2001-11-11 13:58:11,2001-11-11 13:58:11,12345
2344,88,NomVoie2310905,NULL,#0341,Ville10,Pays2,2011-06-23 03:44:39,2011-06-23 03:44:39,12345
106,63,NomVoie4911,NULL,#1911,Ville16,Pays3,2013-06-18 23:44:42,2013-06-18 23:44:42,12345
4244,91,NomVoie8520175,NULL,#4061,Ville20,Pays3,2000-03-05 17:04:03,2000-03-05 17:04:03,12345
372,96,NomVoie871131,NULL,#7725,Ville16,Pays3,1998-08-27 10:49:38,1998-08-27 10:49:38,12345
4075,72,NomVoie6819324,NULL,#1882,Ville25,Pays2,2005-08-17 22:02:58,2005-08-17 22:02:58,12345
8218,98,NomVoie6438817,NULL,#7696,Ville12,Pays1,1999-07-21 15:54:33,1999-07-21 15:54:33,12345
1475,83,NomVoie06535,NULL,#5693,Ville1,Pays1,2017-05-03 21:13:50,2017-05-03 21:13:50,12345
8314,76,NomVoie2739248,NULL,#0622,Ville12,Pays1,2020-09-21 18:39:25,2020-09-21 18:39:25,12345
2459,96,NomVoie5211484,NULL,#0144,Ville18,Pays1,2019-10-15 02:40:42,2019-10-15 02:40:42,12345
8695,34,NomVoie3441144,NULL,#8554,Ville10,Pays3,2004-10-22 17:51:16,2004-10-22 17:51:16,12345
855,74,NomVoie23478,NULL,#0206,Ville23,Pays2,2005-09-02 12:18:32,2005-09-02 12:18:32,12345
416,18,NomVoie591351,NULL,#2922,Ville22,Pays3,1998-09-06 18:01:59,1998-09-06 18:01:59,12345
7329,67,NomVoie8534510,NULL,#6465,Ville14,Pays3,2021-11-19 16:49:43,2021-11-19 16:49:43,12345
4597,42,NomVoie921878,NULL,#7031,Ville5,Pays2,1998-02-05 20:34:23,1998-02-05 20:34:23,12345
5802,61,NomVoie7027467,NULL,#4579,Ville13,Pays1,2021-07-20 10:45:52,2021-07-20 10:45:52,12345
2646,52,NomVoie1412407,NULL,#0211,Ville9,Pays3,2003-08-01 15:35:25,2003-08-01 15:35:25,12345
9941,43,NomVoie4146960,NULL,#8605,Ville3,Pays2,2009-09-26 10:44:51,2009-09-26 10:44:51,12345
10217,93,NomVoie9948335,NULL,#9627,Ville5,Pays2,2006-04-01 04:21:41,2006-04-01 04:21:41,12345
5928,95,NomVoie8528085,NULL,#3483,Ville10,Pays1,2019-02-21 01:28:31,2019-02-21 01:28:31,12345
1076,57,NomVoie34563,NULL,#9917,Ville3,Pays3,2016-07-09 10:09:34,2016-07-09 10:09:34,12345
10101,99,NomVoie1047772,NULL,#5171,Ville12,Pays2,2008-02-11 11:30:27,2008-02-11 11:30:27,12345
8219,15,NomVoie4738818,NULL,#3548,Ville16,Pays3,2003-07-04 20:20:52,2003-07-04 20:20:52,12345
3466,82,NomVoie1616413,NULL,#2856,Ville12,Pays1,2005-08-20 13:10:59,2005-08-20 13:10:59,12345
9994,18,NomVoie6747309,NULL,#6013,Ville16,Pays3,2020-03-11 15:33:44,2020-03-11 15:33:44,12345
10150,6,NomVoie7748027,NULL,#7065,Ville18,Pays3,2020-07-24 01:54:37,2020-07-24 01:54:37,12345
7426,96,NomVoie5734991,NULL,#6119,Ville5,Pays2,1999-05-05 08:32:31,1999-05-05 08:32:31,12345
5810,72,NomVoie4827496,NULL,#4988,Ville14,Pays4,2004-02-10 18:55:47,2004-02-10 18:55:47,12345
474,22,NomVoie591629,NULL,#8764,Ville13,Pays2,2012-03-16 09:13:04,2012-03-16 09:13:04,12345
4458,45,NomVoie7521261,NULL,#6815,Ville5,Pays1,2011-09-03 21:21:03,2011-09-03 21:21:03,12345
1257,8,NomVoie455395,NULL,#4808,Ville25,Pays2,2020-02-03 12:53:02,2020-02-03 12:53:02,12345
8355,21,NomVoie1139423,NULL,#7573,Ville14,Pays3,2022-09-04 10:04:20,2022-09-04 10:04:20,12345
5689,76,NomVoie6126954,NULL,#0725,Ville2,Pays2,2010-08-03 12:53:38,2010-08-03 12:53:38,12345
196,85,NomVoie0410,NULL,#4930,Ville22,Pays2,2003-05-16 08:55:24,2003-05-16 08:55:24,12345
6216,38,NomVoie6529557,NULL,#6827,Ville10,Pays1,2006-08-21 01:17:51,2006-08-21 01:17:51,12345
5935,5,NomVoie9428129,NULL,#0715,Ville25,Pays1,1997-06-11 16:08:04,1997-06-11 16:08:04,12345
7519,79,NomVoie4035433,NULL,#1559,Ville14,Pays1,2000-07-11 04:55:58,2000-07-11 04:55:58,12345
8298,32,NomVoie6139190,NULL,#5691,Ville3,Pays2,2018-09-01 15:18:49,2018-09-01 15:18:49,12345
8778,88,NomVoie041558,NULL,#2976,Ville13,Pays3,1998-02-24 12:57:52,1998-02-24 12:57:52,12345
7611,39,NomVoie9735873,NULL,#0555,Ville4,Pays1,2012-09-10 17:15:34,2012-09-10 17:15:34,12345
3719,13,NomVoie9317493,NULL,#1169,Ville22,Pays1,2008-11-12 22:43:16,2008-11-12 22:43:16,12345
9997,22,NomVoie4947317,NULL,#7555,Ville19,Pays2,1997-02-06 20:53:09,1997-02-06 20:53:09,12345
7692,8,NomVoie6636323,NULL,#4550,Ville24,Pays3,2002-08-08 06:17:31,2002-08-08 06:17:31,12345
302,12,NomVoie18832,NULL,#5699,Ville25,Pays1,2000-11-08 13:06:09,2000-11-08 13:06:09,12345
2458,59,NomVoie7511483,NULL,#6041,Ville14,Pays3,2013-06-16 18:52:32,2013-06-16 18:52:32,12345
8662,68,NomVoie2240994,NULL,#9059,Ville17,Pays2,2022-03-14 14:09:18,2022-03-14 14:09:18,12345
9151,97,NomVoie6043299,NULL,#6251,Ville14,Pays2,2005-08-11 02:28:55,2005-08-11 02:28:55,12345
5699,98,NomVoie1827010,NULL,#4699,Ville14,Pays1,2008-08-03 17:46:33,2008-08-03 17:46:33,12345
8927,98,NomVoie5342245,NULL,#5862,Ville22,Pays3,2019-09-11 10:45:57,2019-09-11 10:45:57,12345
1200,80,NomVoie595200,NULL,#5549,Ville2,Pays3,1997-03-12 06:11:40,1997-03-12 06:11:40,12345
4045,52,NomVoie5319156,NULL,#9949,Ville16,Pays2,1997-09-10 09:50:55,1997-09-10 09:50:55,12345
9530,39,NomVoie4344997,NULL,#2537,Ville13,Pays1,2017-05-12 15:22:18,2017-05-12 15:22:18,12345
10545,51,NomVoie3849691,NULL,#9234,Ville19,Pays2,2013-02-02 15:10:32,2013-02-02 15:10:32,12345
4956,58,NomVoie9123562,NULL,#2896,Ville5,Pays2,2013-02-01 11:37:23,2013-02-01 11:37:23,12345
9958,37,NomVoie647061,NULL,#2799,Ville19,Pays2,2007-01-13 03:58:43,2007-01-13 03:58:43,12345
7900,43,NomVoie937320,NULL,#1610,Ville13,Pays1,2005-10-11 13:23:19,2005-10-11 13:23:19,12345
3133,11,NomVoie8814698,NULL,#5714,Ville19,Pays2,2008-10-15 03:43:05,2008-10-15 03:43:05,12345
6920,94,NomVoie7032840,NULL,#9688,Ville15,Pays1,1998-11-09 04:10:12,1998-11-09 04:10:12,12345
8876,55,NomVoie8541988,NULL,#2242,Ville3,Pays3,2010-03-26 12:01:45,2010-03-26 12:01:45,12345
8833,8,NomVoie4041782,NULL,#2737,Ville19,Pays2,2021-09-15 15:34:18,2021-09-15 15:34:18,12345
5994,91,NomVoie1328382,NULL,#8666,Ville19,Pays3,2005-10-10 21:38:11,2005-10-10 21:38:11,12345
4686,12,NomVoie8922242,NULL,#7633,Ville21,Pays2,1999-05-06 06:50:30,1999-05-06 06:50:30,12345
781,19,NomVoie963138,NULL,#1547,Ville19,Pays3,2015-11-13 23:16:37,2015-11-13 23:16:37,12345
9631,10,NomVoie1145457,NULL,#1674,Ville17,Pays3,2020-10-24 09:01:28,2020-10-24 09:01:28,12345
2453,50,NomVoie4011449,NULL,#0318,Ville3,Pays2,2012-09-13 04:39:53,2012-09-13 04:39:53,12345
7550,13,NomVoie7335592,NULL,#3462,Ville6,Pays1,2015-03-06 04:08:02,2015-03-06 04:08:02,12345
6743,14,NomVoie8632070,NULL,#8346,Ville23,Pays1,2002-07-08 02:10:29,2002-07-08 02:10:29,12345
7171,39,NomVoie9833823,NULL,#2377,Ville12,Pays1,2001-06-26 11:19:49,2001-06-26 11:19:49,12345
1106,27,NomVoie604701,NULL,#0565,Ville15,Pays1,2016-10-14 14:41:22,2016-10-14 14:41:22,12345
5887,65,NomVoie9527852,NULL,#5717,Ville17,Pays2,2014-10-12 08:58:53,2014-10-12 08:58:53,12345
6815,37,NomVoie3032376,NULL,#5653,Ville21,Pays2,2003-05-21 10:25:25,2003-05-21 10:25:25,12345
10083,59,NomVoie3647710,NULL,#1345,Ville23,Pays2,2009-09-18 18:58:50,2009-09-18 18:58:50,12345
7012,6,NomVoie8433161,NULL,#5134,Ville4,Pays2,2016-01-19 16:29:54,2016-01-19 16:29:54,12345
5543,44,NomVoie8026308,NULL,#2159,Ville23,Pays1,2008-05-06 20:59:08,2008-05-06 20:59:08,12345
10366,82,NomVoie8548958,NULL,#4214,Ville5,Pays2,2006-06-14 23:37:45,2006-06-14 23:37:45,12345
6928,62,NomVoie7032870,NULL,#6317,Ville22,Pays2,1999-09-21 07:23:11,1999-09-21 07:23:11,12345
10252,91,NomVoie1648471,NULL,#4179,Ville21,Pays3,1999-03-12 11:45:47,1999-03-12 11:45:47,12345
882,73,NomVoie103577,NULL,#8345,Ville20,Pays1,2003-01-25 11:16:06,2003-01-25 11:16:06,12345
10524,3,NomVoie6949568,NULL,#7884,Ville22,Pays1,2014-05-11 16:24:14,2014-05-11 16:24:14,12345
10395,63,NomVoie9649052,NULL,#1884,Ville8,Pays1,2008-07-13 10:45:56,2008-07-13 10:45:56,12345
2093,75,NomVoie509682,NULL,#1822,Ville6,Pays2,2000-02-21 18:44:10,2000-02-21 18:44:10,12345
9597,86,NomVoie245285,NULL,#5817,Ville12,Pays1,2005-11-03 01:28:45,2005-11-03 01:28:45,12345
1057,35,NomVoie104484,NULL,#2923,Ville11,Pays2,2018-05-26 04:35:41,2018-05-26 04:35:41,12345
4567,8,NomVoie4121750,NULL,#8882,Ville22,Pays1,2005-11-18 10:41:19,2005-11-18 10:41:19,12345
3563,85,NomVoie916830,NULL,#9428,Ville16,Pays1,2021-05-03 22:03:45,2021-05-03 22:03:45,12345
5375,81,NomVoie4525480,NULL,#5965,Ville4,Pays3,2022-07-14 12:41:44,2022-07-14 12:41:44,12345
8866,91,NomVoie7741945,NULL,#0433,Ville23,Pays3,2013-09-25 05:44:53,2013-09-25 05:44:53,12345
8096,77,NomVoie5538203,NULL,#3767,Ville7,Pays1,2020-09-17 03:54:03,2020-09-17 03:54:03,12345
7612,64,NomVoie1335874,NULL,#4668,Ville11,Pays3,2001-03-26 12:42:05,2001-03-26 12:42:05,12345
127,41,NomVoie9298,NULL,#5136,Ville3,Pays2,2018-07-25 23:34:13,2018-07-25 23:34:13,12345
3555,0,NomVoie5216800,NULL,#2372,Ville17,Pays1,2003-03-08 19:10:32,2003-03-08 19:10:32,12345
111,63,NomVoie4130,NULL,#4703,Ville3,Pays2,2017-02-20 10:49:58,2017-02-20 10:49:58,12345
7690,50,NomVoie2036317,NULL,#3040,Ville15,Pays2,2009-06-13 16:38:12,2009-06-13 16:38:12,12345
4171,67,NomVoie8019800,NULL,#3062,Ville1,Pays2,1999-07-18 21:52:53,1999-07-18 21:52:53,12345
3709,23,NomVoie9817435,NULL,#5772,Ville10,Pays2,2019-10-09 19:15:47,2019-10-09 19:15:47,12345
5067,78,NomVoie2024101,NULL,#0825,Ville15,Pays1,2023-06-06 09:32:03,2023-06-06 09:32:03,12345
6113,17,NomVoie5728969,NULL,#1906,Ville11,Pays2,2008-06-19 21:46:34,2008-06-19 21:46:34,12345
4885,34,NomVoie3723202,NULL,#4377,Ville18,Pays3,1999-10-02 13:51:14,1999-10-02 13:51:14,12345
8259,96,NomVoie3439000,NULL,#3868,Ville11,Pays1,2004-07-02 20:47:57,2004-07-02 20:47:57,12345
2230,6,NomVoie8810407,NULL,#1864,Ville1,Pays3,1999-06-26 05:05:13,1999-06-26 05:05:13,12345
2936,62,NomVoie9713761,NULL,#1207,Ville6,Pays1,2022-01-02 13:17:44,2022-01-02 13:17:44,12345
9879,40,NomVoie7546645,NULL,#7080,Ville17,Pays3,2009-08-27 02:06:23,2009-08-27 02:06:23,12345
10106,76,NomVoie3347797,NULL,#3910,Ville9,Pays3,2004-11-13 18:02:37,2004-11-13 18:02:37,12345
8541,5,NomVoie3240381,NULL,#9265,Ville9,Pays2,2011-07-11 03:01:38,2011-07-11 03:01:38,12345
8351,16,NomVoie5939401,NULL,#6465,Ville10,Pays4,2016-03-09 19:56:52,2016-03-09 19:56:52,12345
4226,30,NomVoie3220098,NULL,#3763,Ville18,Pays3,2007-06-05 14:21:19,2007-06-05 14:21:19,12345
5128,40,NomVoie124342,NULL,#1966,Ville6,Pays2,2005-05-15 20:50:03,2005-05-15 20:50:03,12345
2960,47,NomVoie6813907,NULL,#4061,Ville17,Pays1,2009-10-14 15:19:24,2009-10-14 15:19:24,12345
8024,55,NomVoie1737913,NULL,#7211,Ville18,Pays2,2013-09-10 19:06:47,2013-09-10 19:06:47,12345
6880,32,NomVoie5532662,NULL,#6060,Ville23,Pays4,2018-09-26 09:14:43,2018-09-26 09:14:43,12345
10181,1,NomVoie8248142,NULL,#7697,Ville11,Pays1,2004-06-27 13:08:21,2004-06-27 13:08:21,12345
2659,31,NomVoie4012454,NULL,#8628,Ville18,Pays1,1999-03-03 02:36:36,1999-03-03 02:36:36,12345
2446,34,NomVoie3011386,NULL,#4856,Ville1,Pays2,2014-01-02 13:16:30,2014-01-02 13:16:30,12345
3025,24,NomVoie7614195,NULL,#1568,Ville5,Pays1,2014-02-01 02:57:34,2014-02-01 02:57:34,12345
7224,76,NomVoie8734058,NULL,#5841,Ville22,Pays1,2000-11-17 17:45:43,2000-11-17 17:45:43,12345
7462,63,NomVoie835181,NULL,#5563,Ville21,Pays1,2017-07-23 08:27:17,2017-07-23 08:27:17,12345
6911,93,NomVoie2132799,NULL,#9612,Ville1,Pays1,2021-05-06 11:24:37,2021-05-06 11:24:37,12345
3401,58,NomVoie7216075,NULL,#7904,Ville12,Pays1,2008-04-06 17:19:17,2008-04-06 17:19:17,12345
7392,83,NomVoie6134793,NULL,#3228,Ville13,Pays2,2019-02-24 14:19:48,2019-02-24 14:19:48,12345
7909,2,NomVoie7237350,NULL,#5115,Ville17,Pays3,2016-09-21 05:04:52,2016-09-21 05:04:52,12345
7696,44,NomVoie136333,NULL,#2656,Ville20,Pays3,2002-10-05 15:37:02,2002-10-05 15:37:02,12345
8605,58,NomVoie2440742,NULL,#0716,Ville20,Pays1,2022-10-26 11:02:30,2022-10-26 11:02:30,12345
10353,56,NomVoie1648919,NULL,#8500,Ville4,Pays2,2009-11-16 07:48:55,2009-11-16 07:48:55,12345
6763,44,NomVoie9732169,NULL,#2425,Ville13,Pays3,2002-06-07 07:55:11,2002-06-07 07:55:11,12345
8718,75,NomVoie7941234,NULL,#7448,Ville3,Pays2,2014-06-23 12:55:31,2014-06-23 12:55:31,12345
6359,87,NomVoie9530280,NULL,#4422,Ville4,Pays2,1998-10-24 17:45:27,1998-10-24 17:45:27,12345
1500,98,NomVoie526645,NULL,#0024,Ville2,Pays1,1997-04-06 14:36:57,1997-04-06 14:36:57,12345
565,68,NomVoie162073,NULL,#1289,Ville5,Pays4,2009-07-04 03:06:58,2009-07-04 03:06:58,12345
1531,11,NomVoie196808,NULL,#7963,Ville7,Pays3,2018-08-17 13:24:03,2018-08-17 13:24:03,12345
3871,57,NomVoie2118270,NULL,#2824,Ville25,Pays2,2019-04-03 23:03:02,2019-04-03 23:03:02,12345
10415,2,NomVoie449129,NULL,#1054,Ville11,Pays2,2019-10-23 20:55:03,2019-10-23 20:55:03,12345
9838,88,NomVoie3846470,NULL,#9123,Ville17,Pays3,2003-05-16 11:54:50,2003-05-16 11:54:50,12345
4533,78,NomVoie1221571,NULL,#2648,Ville24,Pays1,2018-03-27 06:07:17,2018-03-27 06:07:17,12345
6624,47,NomVoie5931495,NULL,#3157,Ville21,Pays1,2006-02-06 19:45:06,2006-02-06 19:45:06,12345
7409,1,NomVoie2634918,NULL,#8150,Ville1,Pays1,2017-04-26 17:20:27,2017-04-26 17:20:27,12345
6269,52,NomVoie629847,NULL,#1685,Ville20,Pays1,2005-03-02 17:16:15,2005-03-02 17:16:15,12345
9415,31,NomVoie7244475,NULL,#0607,Ville23,Pays3,2004-02-18 01:12:47,2004-02-18 01:12:47,12345
550,21,NomVoie51969,NULL,#2146,Ville13,Pays2,2016-02-11 16:20:04,2016-02-11 16:20:04,12345
9314,46,NomVoie7644017,NULL,#5722,Ville12,Pays1,2017-08-01 14:06:27,2017-08-01 14:06:27,12345
4874,25,NomVoie2923153,NULL,#3037,Ville6,Pays1,2007-09-26 06:03:11,2007-09-26 06:03:11,12345
1964,20,NomVoie139098,NULL,#2351,Ville5,Pays1,1998-06-18 01:08:30,1998-06-18 01:08:30,12345
3020,16,NomVoie9914173,NULL,#9760,Ville7,Pays1,1997-10-09 17:06:02,1997-10-09 17:06:02,12345
7332,14,NomVoie8934514,NULL,#7946,Ville24,Pays1,2018-01-23 09:55:54,2018-01-23 09:55:54,12345
6243,70,NomVoie9129708,NULL,#1693,Ville22,Pays1,2015-10-17 01:15:48,2015-10-17 01:15:48,12345
6054,11,NomVoie128701,NULL,#7370,Ville2,Pays3,2007-07-06 02:01:10,2007-07-06 02:01:10,12345
2354,78,NomVoie210937,NULL,#8147,Ville11,Pays1,2007-03-16 02:43:40,2007-03-16 02:43:40,12345
10437,62,NomVoie3549218,NULL,#7060,Ville7,Pays1,2004-08-19 03:58:10,2004-08-19 03:58:10,12345
6600,6,NomVoie6631389,NULL,#3242,Ville5,Pays2,2012-09-05 02:51:02,2012-09-05 02:51:02,12345
2707,1,NomVoie4812694,NULL,#5149,Ville1,Pays3,2005-09-11 09:29:39,2005-09-11 09:29:39,12345
1180,43,NomVoie85077,NULL,#7488,Ville18,Pays3,2013-10-10 20:14:34,2013-10-10 20:14:34,12345
9696,65,NomVoie7745787,NULL,#9980,Ville11,Pays3,2019-07-02 06:33:59,2019-07-02 06:33:59,12345
9466,90,NomVoie4244724,NULL,#1539,Ville11,Pays1,2009-09-18 08:58:42,2009-09-18 08:58:42,12345
8922,58,NomVoie1342203,NULL,#2200,Ville7,Pays1,2018-07-19 10:37:17,2018-07-19 10:37:17,12345
1081,28,NomVoie144576,NULL,#0071,Ville17,Pays2,2009-07-17 18:52:16,2009-07-17 18:52:16,12345
6329,41,NomVoie8830164,NULL,#2142,Ville25,Pays2,2017-03-08 19:03:41,2017-03-08 19:03:41,12345
5780,1,NomVoie1127381,NULL,#6995,Ville25,Pays2,1998-11-21 23:13:44,1998-11-21 23:13:44,12345
7904,84,NomVoie4537327,NULL,#4746,Ville2,Pays1,2017-07-26 23:18:39,2017-07-26 23:18:39,12345
5638,88,NomVoie8526758,NULL,#7145,Ville2,Pays4,2019-06-11 04:56:30,2019-06-11 04:56:30,12345
6317,35,NomVoie6330115,NULL,#4413,Ville9,Pays2,2021-11-13 16:54:42,2021-11-13 16:54:42,12345
2180,50,NomVoie2710169,NULL,#7871,Ville17,Pays3,2018-09-06 10:02:32,2018-09-06 10:02:32,12345
7435,57,NomVoie5635027,NULL,#7645,Ville22,Pays2,2010-09-24 22:32:25,2010-09-24 22:32:25,12345
1965,18,NomVoie529108,NULL,#8393,Ville25,Pays3,2009-01-16 08:27:19,2009-01-16 08:27:19,12345
3212,29,NomVoie6315151,NULL,#1114,Ville17,Pays1,2000-11-22 20:09:18,2000-11-22 20:09:18,12345
9950,0,NomVoie6147006,NULL,#4739,Ville3,Pays2,2016-04-09 07:30:22,2016-04-09 07:30:22,12345
5612,82,NomVoie8926628,NULL,#2923,Ville3,Pays1,2022-07-03 01:24:33,2022-07-03 01:24:33,12345
3688,27,NomVoie817336,NULL,#2820,Ville25,Pays3,2013-10-23 05:38:30,2013-10-23 05:38:30,12345
8857,93,NomVoie541918,NULL,#1064,Ville11,Pays1,1997-02-10 19:55:40,1997-02-10 19:55:40,12345
5255,93,NomVoie2324872,NULL,#1929,Ville3,Pays2,2013-01-17 16:13:17,2013-01-17 16:13:17,12345
8189,99,NomVoie9938649,NULL,#3677,Ville8,Pays3,2015-01-23 04:37:46,2015-01-23 04:37:46,12345
8508,15,NomVoie2340149,NULL,#7978,Ville13,Pays2,2013-03-04 17:20:25,2013-03-04 17:20:25,12345
4050,67,NomVoie2119178,NULL,#5380,Ville24,Pays2,2022-06-27 20:21:15,2022-06-27 20:21:15,12345
4489,58,NomVoie8621364,NULL,#7334,Ville1,Pays3,2023-01-27 09:29:56,2023-01-27 09:29:56,12345
1877,92,NomVoie728665,NULL,#4612,Ville2,Pays2,1998-08-09 08:13:44,1998-08-09 08:13:44,12345
2893,16,NomVoie7513578,NULL,#5332,Ville17,Pays1,2012-09-24 12:25:02,2012-09-24 12:25:02,12345
2286,97,NomVoie4210651,NULL,#9052,Ville4,Pays2,2020-02-15 23:33:49,2020-02-15 23:33:49,12345
3458,21,NomVoie4116345,NULL,#3388,Ville14,Pays1,2003-06-27 05:51:05,2003-06-27 05:51:05,12345
5843,10,NomVoie8627648,NULL,#3915,Ville14,Pays1,2006-06-14 18:11:46,2006-06-14 18:11:46,12345
4973,28,NomVoie1523655,NULL,#4269,Ville23,Pays1,1997-07-08 01:18:26,1997-07-08 01:18:26,12345
1040,67,NomVoie944396,NULL,#9403,Ville18,Pays4,2012-06-27 05:58:19,2012-06-27 05:58:19,12345
8788,45,NomVoie541610,NULL,#9355,Ville16,Pays2,2005-03-08 21:24:55,2005-03-08 21:24:55,12345
3323,81,NomVoie1115668,NULL,#8605,Ville23,Pays1,2015-11-02 18:19:16,2015-11-02 18:19:16,12345
6101,31,NomVoie4628933,NULL,#7297,Ville19,Pays1,2003-11-08 14:13:04,2003-11-08 14:13:04,12345
9570,40,NomVoie1945136,NULL,#3153,Ville1,Pays3,2016-05-02 22:10:05,2016-05-02 22:10:05,12345
4677,76,NomVoie1322220,NULL,#6868,Ville21,Pays1,1997-06-22 16:04:11,1997-06-22 16:04:11,12345
4208,97,NomVoie5220007,NULL,#0393,Ville16,Pays1,2005-09-04 01:45:53,2005-09-04 01:45:53,12345
9170,57,NomVoie4643365,NULL,#1484,Ville11,Pays1,2007-08-08 12:33:52,2007-08-08 12:33:52,12345
2128,56,NomVoie429881,NULL,#4055,Ville8,Pays3,2006-02-08 15:53:43,2006-02-08 15:53:43,12345
8546,25,NomVoie7940404,NULL,#3475,Ville24,Pays4,1999-10-17 22:44:10,1999-10-17 22:44:10,12345
6668,68,NomVoie9631685,NULL,#8839,Ville17,Pays1,2000-10-08 18:10:19,2000-10-08 18:10:19,12345
8664,94,NomVoie5541003,NULL,#2006,Ville4,Pays5,2022-07-03 06:06:33,2022-07-03 06:06:33,12345
9340,74,NomVoie6444177,NULL,#3281,Ville10,Pays2,2015-03-13 04:51:46,2015-03-13 04:51:46,12345
3706,57,NomVoie5717425,NULL,#0128,Ville23,Pays1,2015-09-20 06:51:28,2015-09-20 06:51:28,12345
1844,40,NomVoie738502,NULL,#4672,Ville7,Pays3,1997-05-02 04:43:34,1997-05-02 04:43:34,12345
754,48,NomVoie992978,NULL,#7857,Ville7,Pays1,2006-03-22 12:15:54,2006-03-22 12:15:54,12345
4558,26,NomVoie1521700,NULL,#6097,Ville20,Pays2,2009-11-06 18:20:04,2009-11-06 18:20:04,12345
7562,53,NomVoie5735640,NULL,#6561,Ville10,Pays3,2006-11-03 08:46:19,2006-11-03 08:46:19,12345
1651,49,NomVoie947418,NULL,#6694,Ville22,Pays2,2006-08-19 05:39:04,2006-08-19 05:39:04,12345
3658,84,NomVoie4817193,NULL,#1707,Ville5,Pays2,2015-11-01 14:25:49,2015-11-01 14:25:49,12345
2882,3,NomVoie2513501,NULL,#5938,Ville9,Pays1,2008-11-05 12:13:46,2008-11-05 12:13:46,12345
6713,99,NomVoie9231954,NULL,#7116,Ville17,Pays2,2001-09-01 04:32:49,2001-09-01 04:32:49,12345
5647,80,NomVoie5726791,NULL,#3099,Ville13,Pays3,2003-06-26 10:17:35,2003-06-26 10:17:35,12345
5439,86,NomVoie6525762,NULL,#0773,Ville19,Pays2,2020-07-11 02:02:31,2020-07-11 02:02:31,12345
3520,30,NomVoie116671,NULL,#7447,Ville6,Pays4,2011-01-25 23:52:25,2011-01-25 23:52:25,12345
4089,63,NomVoie4119417,NULL,#8543,Ville22,Pays1,2009-01-26 05:43:27,2009-01-26 05:43:27,12345
1694,99,NomVoie707644,NULL,#2521,Ville9,Pays2,2012-06-15 10:05:28,2012-06-15 10:05:28,12345
3197,30,NomVoie5315051,NULL,#7568,Ville16,Pays2,1997-07-20 16:23:19,1997-07-20 16:23:19,12345
5040,68,NomVoie9323948,NULL,#7991,Ville1,Pays2,2000-03-24 04:50:56,2000-03-24 04:50:56,12345
8000,97,NomVoie437827,NULL,#8317,Ville3,Pays1,2022-04-23 21:17:45,2022-04-23 21:17:45,12345
5923,74,NomVoie8228063,NULL,#7827,Ville11,Pays2,2020-01-27 18:19:03,2020-01-27 18:19:03,12345
6665,1,NomVoie7231678,NULL,#6154,Ville14,Pays2,2015-02-09 20:53:18,2015-02-09 20:53:18,12345
7941,74,NomVoie2337544,NULL,#2238,Ville14,Pays1,1998-03-24 22:06:08,1998-03-24 22:06:08,12345
7498,26,NomVoie6835346,NULL,#2049,Ville11,Pays2,2009-09-21 20:34:25,2009-09-21 20:34:25,12345
1470,99,NomVoie726501,NULL,#1008,Ville23,Pays2,2023-05-11 20:43:10,2023-05-11 20:43:10,12345
676,84,NomVoie682568,NULL,#9389,Ville4,Pays2,2003-01-26 09:25:43,2003-01-26 09:25:43,12345
9192,82,NomVoie243464,NULL,#2424,Ville10,Pays2,2010-11-20 23:15:14,2010-11-20 23:15:14,12345
1290,12,NomVoie335575,NULL,#9468,Ville12,Pays2,2019-03-19 10:55:56,2019-03-19 10:55:56,12345
7817,31,NomVoie6236883,NULL,#8312,Ville20,Pays3,2003-04-02 19:01:41,2003-04-02 19:01:41,12345
5394,16,NomVoie3425556,NULL,#7944,Ville5,Pays2,2003-07-02 16:18:38,2003-07-02 16:18:38,12345
5004,72,NomVoie8023806,NULL,#1546,Ville1,Pays2,2019-01-15 12:23:09,2019-01-15 12:23:09,12345
204,51,NomVoie83440,NULL,#0900,Ville9,Pays2,2005-03-10 22:49:41,2005-03-10 22:49:41,12345
8726,41,NomVoie141291,NULL,#8981,Ville11,Pays1,2014-01-26 15:14:03,2014-01-26 15:14:03,12345
6067,47,NomVoie6328783,NULL,#3696,Ville14,Pays2,1997-02-25 03:01:04,1997-02-25 03:01:04,12345
8226,14,NomVoie7138867,NULL,#1663,Ville10,Pays1,2017-06-19 21:23:59,2017-06-19 21:23:59,12345
6370,71,NomVoie3730323,NULL,#9697,Ville16,Pays2,2012-03-02 19:16:26,2012-03-02 19:16:26,12345
7980,44,NomVoie3437713,NULL,#7646,Ville16,Pays2,1999-05-20 22:20:02,1999-05-20 22:20:02,12345
3406,82,NomVoie4516095,NULL,#7471,Ville9,Pays2,2018-10-24 19:51:35,2018-10-24 19:51:35,12345
6829,15,NomVoie5432464,NULL,#3183,Ville20,Pays1,2019-10-25 13:41:45,2019-10-25 13:41:45,12345
